Country,Code,Date,Johns Hopkins,WHO (cases),ECDC (cases)
Norway,NOR,26-Mar-20,,,2916
Norway,NOR,27-Mar-20,,,3156
Oman,OMN,31-Dec-19,,,0
Oman,OMN,1-Jan-20,,,0
Oman,OMN,2-Jan-20,,,0
Oman,OMN,3-Jan-20,,,0
Oman,OMN,4-Jan-20,,,0
Oman,OMN,5-Jan-20,,,0
Oman,OMN,6-Jan-20,,,0
Oman,OMN,7-Jan-20,,,0
Oman,OMN,8-Jan-20,,,0
Oman,OMN,9-Jan-20,,,0
Oman,OMN,10-Jan-20,,,0
Oman,OMN,11-Jan-20,,,0
Oman,OMN,12-Jan-20,,,0
Oman,OMN,13-Jan-20,,,0
Oman,OMN,14-Jan-20,,,0
Oman,OMN,15-Jan-20,,,0
Oman,OMN,16-Jan-20,,,0
Oman,OMN,17-Jan-20,,,0
Oman,OMN,18-Jan-20,,,0
Oman,OMN,19-Jan-20,,,0
Oman,OMN,20-Jan-20,,,0
Oman,OMN,21-Jan-20,,,0
Oman,OMN,22-Jan-20,0,,0
Oman,OMN,23-Jan-20,0,,0
Oman,OMN,24-Jan-20,0,,0
Oman,OMN,25-Jan-20,0,,0
Oman,OMN,26-Jan-20,0,,0
Oman,OMN,27-Jan-20,0,,0
Oman,OMN,28-Jan-20,0,,0
Oman,OMN,29-Jan-20,0,,0
Oman,OMN,30-Jan-20,0,,0
Oman,OMN,31-Jan-20,0,,0
Oman,OMN,1-Feb-20,0,,0
Oman,OMN,2-Feb-20,0,,0
Oman,OMN,3-Feb-20,0,,0
Oman,OMN,4-Feb-20,0,,0
Oman,OMN,5-Feb-20,0,,0
Oman,OMN,6-Feb-20,0,,0
Oman,OMN,7-Feb-20,0,,0
Oman,OMN,8-Feb-20,0,,0
Oman,OMN,9-Feb-20,0,,0
Oman,OMN,10-Feb-20,0,,0
Oman,OMN,11-Feb-20,0,,0
Oman,OMN,12-Feb-20,0,,0
Oman,OMN,13-Feb-20,0,,0
Oman,OMN,14-Feb-20,0,,0
Oman,OMN,15-Feb-20,0,,0
Oman,OMN,16-Feb-20,0,,0
Oman,OMN,17-Feb-20,0,,0
Oman,OMN,18-Feb-20,0,,0
Oman,OMN,19-Feb-20,0,,0
Oman,OMN,20-Feb-20,0,,0
Oman,OMN,21-Feb-20,0,,0
Oman,OMN,22-Feb-20,0,,0
Oman,OMN,23-Feb-20,0,,0
Oman,OMN,24-Feb-20,2,,0
Oman,OMN,25-Feb-20,2,2,2
Oman,OMN,26-Feb-20,4,4,4
Oman,OMN,27-Feb-20,4,4,4
Oman,OMN,28-Feb-20,4,6,6
Oman,OMN,29-Feb-20,6,6,6
Oman,OMN,1-Mar-20,6,6,6
Oman,OMN,2-Mar-20,6,6,6
Oman,OMN,3-Mar-20,12,6,7
Oman,OMN,4-Mar-20,15,12,
Oman,OMN,5-Mar-20,16,15,15
Oman,OMN,6-Mar-20,16,16,16
Oman,OMN,7-Mar-20,16,16,
Oman,OMN,8-Mar-20,16,16,
Oman,OMN,9-Mar-20,16,16,
Oman,OMN,10-Mar-20,18,18,18
Oman,OMN,11-Mar-20,18,18,18
Oman,OMN,12-Mar-20,18,18,
Oman,OMN,13-Mar-20,19,18,
Oman,OMN,14-Mar-20,19,19,20
Oman,OMN,15-Mar-20,22,20,20
Oman,OMN,16-Mar-20,22,22,22
Oman,OMN,17-Mar-20,24,24,24
Oman,OMN,18-Mar-20,39,,24
Oman,OMN,19-Mar-20,,,39
Oman,OMN,20-Mar-20,,,39
Oman,OMN,21-Mar-20,,,48
Oman,OMN,22-Mar-20,,,52
Oman,OMN,23-Mar-20,,,55
Oman,OMN,24-Mar-20,,,66
Oman,OMN,25-Mar-20,,,84
Oman,OMN,26-Mar-20,,,99
Oman,OMN,27-Mar-20,,,109
Pakistan,PAK,31-Dec-19,,,0
Pakistan,PAK,1-Jan-20,,,0
Pakistan,PAK,2-Jan-20,,,0
Pakistan,PAK,3-Jan-20,,,0
Pakistan,PAK,4-Jan-20,,,0
Pakistan,PAK,5-Jan-20,,,0
Pakistan,PAK,6-Jan-20,,,0
Pakistan,PAK,7-Jan-20,,,0
Pakistan,PAK,8-Jan-20,,,0
Pakistan,PAK,9-Jan-20,,,0
Pakistan,PAK,10-Jan-20,,,0
Pakistan,PAK,11-Jan-20,,,0
Pakistan,PAK,12-Jan-20,,,0
Pakistan,PAK,13-Jan-20,,,0
Pakistan,PAK,14-Jan-20,,,0
Pakistan,PAK,15-Jan-20,,,0
Pakistan,PAK,16-Jan-20,,,0
Pakistan,PAK,17-Jan-20,,,0
Pakistan,PAK,18-Jan-20,,,0
Pakistan,PAK,19-Jan-20,,,0
Pakistan,PAK,20-Jan-20,,,0
Pakistan,PAK,21-Jan-20,,,0
Pakistan,PAK,22-Jan-20,0,,0
Pakistan,PAK,23-Jan-20,0,,0
Pakistan,PAK,24-Jan-20,0,,0
Pakistan,PAK,25-Jan-20,0,,0
Pakistan,PAK,26-Jan-20,0,,0
Pakistan,PAK,27-Jan-20,0,,0
Pakistan,PAK,28-Jan-20,0,,0
Pakistan,PAK,29-Jan-20,0,,0
Pakistan,PAK,30-Jan-20,0,,0
Pakistan,PAK,31-Jan-20,0,,0
Pakistan,PAK,1-Feb-20,0,,0
Pakistan,PAK,2-Feb-20,0,,0
Pakistan,PAK,3-Feb-20,0,,0
Pakistan,PAK,4-Feb-20,0,,0
Pakistan,PAK,5-Feb-20,0,,0
