LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVN,UNEMP,WOMEN,PC_LF,A,2016,8.59227,
SVN,UNEMP,WOMEN,PC_LF,A,2017,7.482035,
SVN,UNEMP,WOMEN,PC_LF,A,2018,5.692907,
SVN,UNEMP,WOMEN,PC_LF,A,2019,4.95503,
ZAF,UNEMP,MEN,PC_LF,A,2000,20.4,
ZAF,UNEMP,MEN,PC_LF,A,2001,23.3,
ZAF,UNEMP,MEN,PC_LF,A,2002,22.6,
ZAF,UNEMP,MEN,PC_LF,A,2003,21.7,
ZAF,UNEMP,MEN,PC_LF,A,2004,19.9,
ZAF,UNEMP,MEN,PC_LF,A,2005,19.7,
ZAF,UNEMP,MEN,PC_LF,A,2006,17.8,
ZAF,UNEMP,MEN,PC_LF,A,2007,18.2,B
ZAF,UNEMP,MEN,PC_LF,A,2008,19.85,
ZAF,UNEMP,MEN,PC_LF,A,2009,22.05,
ZAF,UNEMP,MEN,PC_LF,A,2010,23,
ZAF,UNEMP,MEN,PC_LF,A,2011,22.7,
ZAF,UNEMP,MEN,PC_LF,A,2012,23,
ZAF,UNEMP,MEN,PC_LF,A,2013,23.125,
ZAF,UNEMP,MEN,PC_LF,A,2014,23.325,
ZAF,UNEMP,MEN,PC_LF,A,2015,23.375,
ZAF,UNEMP,MEN,PC_LF,A,2016,24.75,
ZAF,UNEMP,MEN,PC_LF,A,2017,25.7,
ZAF,UNEMP,MEN,PC_LF,A,2018,25.35,
ZAF,UNEMP,MEN,PC_LF,A,2019,27.025,
ZAF,UNEMP,TOT,PC_LF,A,2000,23.3,
ZAF,UNEMP,TOT,PC_LF,A,2001,26.2,
ZAF,UNEMP,TOT,PC_LF,A,2002,26.6,
ZAF,UNEMP,TOT,PC_LF,A,2003,24.8,
ZAF,UNEMP,TOT,PC_LF,A,2004,23,
ZAF,UNEMP,TOT,PC_LF,A,2005,23.5,
ZAF,UNEMP,TOT,PC_LF,A,2006,22.1,
ZAF,UNEMP,TOT,PC_LF,A,2007,21,B
ZAF,UNEMP,TOT,PC_LF,A,2008,22.525,
ZAF,UNEMP,TOT,PC_LF,A,2009,23.7,
ZAF,UNEMP,TOT,PC_LF,A,2010,24.875,
ZAF,UNEMP,TOT,PC_LF,A,2011,24.8,
ZAF,UNEMP,TOT,PC_LF,A,2012,24.875,
ZAF,UNEMP,TOT,PC_LF,A,2013,24.725,
ZAF,UNEMP,TOT,PC_LF,A,2014,25.1,
ZAF,UNEMP,TOT,PC_LF,A,2015,25.35,
ZAF,UNEMP,TOT,PC_LF,A,2016,26.725,
ZAF,UNEMP,TOT,PC_LF,A,2017,27.45,
ZAF,UNEMP,TOT,PC_LF,A,2018,27.125,
ZAF,UNEMP,TOT,PC_LF,A,2019,28.7,
ZAF,UNEMP,WOMEN,PC_LF,A,2000,26.5,
ZAF,UNEMP,WOMEN,PC_LF,A,2001,29.4,
ZAF,UNEMP,WOMEN,PC_LF,A,2002,31.1,
ZAF,UNEMP,WOMEN,PC_LF,A,2003,28.4,
ZAF,UNEMP,WOMEN,PC_LF,A,2004,26.6,
ZAF,UNEMP,WOMEN,PC_LF,A,2005,27.8,
ZAF,UNEMP,WOMEN,PC_LF,A,2006,27,
ZAF,UNEMP,WOMEN,PC_LF,A,2007,24.3,B
ZAF,UNEMP,WOMEN,PC_LF,A,2008,25.9,
ZAF,UNEMP,WOMEN,PC_LF,A,2009,25.7,
ZAF,UNEMP,WOMEN,PC_LF,A,2010,27.2,
ZAF,UNEMP,WOMEN,PC_LF,A,2011,27.35,
ZAF,UNEMP,WOMEN,PC_LF,A,2012,27.175,
ZAF,UNEMP,WOMEN,PC_LF,A,2013,26.7,
ZAF,UNEMP,WOMEN,PC_LF,A,2014,27.225,
ZAF,UNEMP,WOMEN,PC_LF,A,2015,27.7,
ZAF,UNEMP,WOMEN,PC_LF,A,2016,29.15,
ZAF,UNEMP,WOMEN,PC_LF,A,2017,29.6,
ZAF,UNEMP,WOMEN,PC_LF,A,2018,29.3,
ZAF,UNEMP,WOMEN,PC_LF,A,2019,30.7,
EU28,UNEMP,MEN,PC_LF,A,2005,8.264654,
EU28,UNEMP,MEN,PC_LF,A,2006,7.539352,B
EU28,UNEMP,MEN,PC_LF,A,2007,6.58089,
EU28,UNEMP,MEN,PC_LF,A,2008,6.574727,
EU28,UNEMP,MEN,PC_LF,A,2009,8.943849,
EU28,UNEMP,MEN,PC_LF,A,2010,9.560207,
EU28,UNEMP,MEN,PC_LF,A,2011,9.526127,
EU28,UNEMP,MEN,PC_LF,A,2012,10.37313,
EU28,UNEMP,MEN,PC_LF,A,2013,10.78125,
EU28,UNEMP,MEN,PC_LF,A,2014,10.11205,
EU28,UNEMP,MEN,PC_LF,A,2015,9.301908,
EU28,UNEMP,MEN,PC_LF,A,2016,8.359676,
EU28,UNEMP,MEN,PC_LF,A,2017,7.413569,
EU28,UNEMP,MEN,PC_LF,A,2018,6.611989,
EU28,UNEMP,TOT,PC_LF,A,2005,8.89877,
EU28,UNEMP,TOT,PC_LF,A,2006,8.166475,B
EU28,UNEMP,TOT,PC_LF,A,2007,7.160168,
EU28,UNEMP,TOT,PC_LF,A,2008,6.997762,
EU28,UNEMP,TOT,PC_LF,A,2009,8.915866,
EU28,UNEMP,TOT,PC_LF,A,2010,9.552387,
EU28,UNEMP,TOT,PC_LF,A,2011,9.609543,
EU28,UNEMP,TOT,PC_LF,A,2012,10.42901,
EU28,UNEMP,TOT,PC_LF,A,2013,10.82691,
EU28,UNEMP,TOT,PC_LF,A,2014,10.21568,
EU28,UNEMP,TOT,PC_LF,A,2015,9.39613,
EU28,UNEMP,TOT,PC_LF,A,2016,8.538087,
EU28,UNEMP,TOT,PC_LF,A,2017,7.62305,
EU28,UNEMP,TOT,PC_LF,A,2018,6.83354,
EU28,UNEMP,WOMEN,PC_LF,A,2005,9.686047,
EU28,UNEMP,WOMEN,PC_LF,A,2006,8.940497,B
EU28,UNEMP,WOMEN,PC_LF,A,2007,7.871002,
EU28,UNEMP,WOMEN,PC_LF,A,2008,7.514594,
EU28,UNEMP,WOMEN,PC_LF,A,2009,8.882172,
EU28,UNEMP,WOMEN,PC_LF,A,2010,9.542783,
EU28,UNEMP,WOMEN,PC_LF,A,2011,9.709026,
EU28,UNEMP,WOMEN,PC_LF,A,2012,10.4953,
EU28,UNEMP,WOMEN,PC_LF,A,2013,10.88077,
EU28,UNEMP,WOMEN,PC_LF,A,2014,10.33758,
EU28,UNEMP,WOMEN,PC_LF,A,2015,9.507028,
EU28,UNEMP,WOMEN,PC_LF,A,2016,8.747402,
EU28,UNEMP,WOMEN,PC_LF,A,2017,7.868302,
EU28,UNEMP,WOMEN,PC_LF,A,2018,7.09233,
OECD,UNEMP,MEN,PC_LF,A,2005,6.292747,E
OECD,UNEMP,MEN,PC_LF,A,2006,5.799659,B
OECD,UNEMP,MEN,PC_LF,A,2007,5.388319,B
OECD,UNEMP,MEN,PC_LF,A,2008,5.848293,B
OECD,UNEMP,MEN,PC_LF,A,2009,8.425108,B
OECD,UNEMP,MEN,PC_LF,A,2010,8.525603,B
OECD,UNEMP,MEN,PC_LF,A,2011,7.943708,B
OECD,UNEMP,MEN,PC_LF,A,2012,7.865485,
OECD,UNEMP,MEN,PC_LF,A,2013,7.842588,B
OECD,UNEMP,MEN,PC_LF,A,2014,7.276811,B
OECD,UNEMP,MEN,PC_LF,A,2015,6.696674,B
OECD,UNEMP,MEN,PC_LF,A,2016,6.232503,B
OECD,UNEMP,MEN,PC_LF,A,2017,5.635419,B
OECD,UNEMP,MEN,PC_LF,A,2018,5.18038,B
OECD,UNEMP,TOT,PC_LF,A,2005,6.569622,E
OECD,UNEMP,TOT,PC_LF,A,2006,6.057565,B
OECD,UNEMP,TOT,PC_LF,A,2007,5.596682,B
OECD,UNEMP,TOT,PC_LF,A,2008,5.930892,B
OECD,UNEMP,TOT,PC_LF,A,2009,8.106922,B
OECD,UNEMP,TOT,PC_LF,A,2010,8.313775,B
OECD,UNEMP,TOT,PC_LF,A,2011,7.939645,B
OECD,UNEMP,TOT,PC_LF,A,2012,7.937584,
OECD,UNEMP,TOT,PC_LF,A,2013,7.878119,B
OECD,UNEMP,TOT,PC_LF,A,2014,7.35785,B
OECD,UNEMP,TOT,PC_LF,A,2015,6.770607,B
OECD,UNEMP,TOT,PC_LF,A,2016,6.326013,B
OECD,UNEMP,TOT,PC_LF,A,2017,5.768855,B
OECD,UNEMP,TOT,PC_LF,A,2018,5.294721,B
OECD,UNEMP,WOMEN,PC_LF,A,2005,6.932285,E
OECD,UNEMP,WOMEN,PC_LF,A,2006,6.394044,B
OECD,UNEMP,WOMEN,PC_LF,A,2007,5.867811,B
OECD,UNEMP,WOMEN,PC_LF,A,2008,6.041382,B
OECD,UNEMP,WOMEN,PC_LF,A,2009,7.702506,B
OECD,UNEMP,WOMEN,PC_LF,A,2010,8.046324,B
OECD,UNEMP,WOMEN,PC_LF,A,2011,7.935206,B
OECD,UNEMP,WOMEN,PC_LF,A,2012,8.02891,
OECD,UNEMP,WOMEN,PC_LF,A,2013,7.929867,B
OECD,UNEMP,WOMEN,PC_LF,A,2014,7.467107,B
OECD,UNEMP,WOMEN,PC_LF,A,2015,6.868381,B
OECD,UNEMP,WOMEN,PC_LF,A,2016,6.442578,B
OECD,UNEMP,WOMEN,PC_LF,A,2017,5.935279,B
OECD,UNEMP,WOMEN,PC_LF,A,2018,5.436005,B
AUS,UNEMP,MEN,PC_LF,Q,1978-Q2,5.367649,
AUS,UNEMP,MEN,PC_LF,Q,1978-Q3,5.505359,
AUS,UNEMP,MEN,PC_LF,Q,1978-Q4,5.458196,
AUS,UNEMP,MEN,PC_LF,Q,1979-Q1,5.377786,
AUS,UNEMP,MEN,PC_LF,Q,1979-Q2,5.328331,
AUS,UNEMP,MEN,PC_LF,Q,1979-Q3,5.029533,
AUS,UNEMP,MEN,PC_LF,Q,1979-Q4,4.958589,
AUS,UNEMP,MEN,PC_LF,Q,1980-Q1,5.088092,
AUS,UNEMP,MEN,PC_LF,Q,1980-Q2,5.24439,
AUS,UNEMP,MEN,PC_LF,Q,1980-Q3,5.131001,
AUS,UNEMP,MEN,PC_LF,Q,1980-Q4,4.856585,
AUS,UNEMP,MEN,PC_LF,Q,1981-Q1,4.782167,
AUS,UNEMP,MEN,PC_LF,Q,1981-Q2,4.548189,
AUS,UNEMP,MEN,PC_LF,Q,1981-Q3,4.860278,
AUS,UNEMP,MEN,PC_LF,Q,1981-Q4,5.060246,
AUS,UNEMP,MEN,PC_LF,Q,1982-Q1,5.243541,
AUS,UNEMP,MEN,PC_LF,Q,1982-Q2,5.637853,
AUS,UNEMP,MEN,PC_LF,Q,1982-Q3,6.479681,
AUS,UNEMP,MEN,PC_LF,Q,1982-Q4,8.190404,
AUS,UNEMP,MEN,PC_LF,Q,1983-Q1,9.351078,
AUS,UNEMP,MEN,PC_LF,Q,1983-Q2,10.07178,
AUS,UNEMP,MEN,PC_LF,Q,1983-Q3,10.17235,
AUS,UNEMP,MEN,PC_LF,Q,1983-Q4,9.505634,
AUS,UNEMP,MEN,PC_LF,Q,1984-Q1,9.09586,
AUS,UNEMP,MEN,PC_LF,Q,1984-Q2,8.783049,
AUS,UNEMP,MEN,PC_LF,Q,1984-Q3,8.651299,
AUS,UNEMP,MEN,PC_LF,Q,1984-Q4,8.362621,
AUS,UNEMP,MEN,PC_LF,Q,1985-Q1,8.290618,
AUS,UNEMP,MEN,PC_LF,Q,1985-Q2,8.282263,
AUS,UNEMP,MEN,PC_LF,Q,1985-Q3,7.925367,
AUS,UNEMP,MEN,PC_LF,Q,1985-Q4,7.377408,
AUS,UNEMP,MEN,PC_LF,Q,1986-Q1,7.454391,
AUS,UNEMP,MEN,PC_LF,Q,1986-Q2,7.405668,
AUS,UNEMP,MEN,PC_LF,Q,1986-Q3,7.810678,
AUS,UNEMP,MEN,PC_LF,Q,1986-Q4,8.089392,
AUS,UNEMP,MEN,PC_LF,Q,1987-Q1,7.978369,
AUS,UNEMP,MEN,PC_LF,Q,1987-Q2,7.863436,
AUS,UNEMP,MEN,PC_LF,Q,1987-Q3,7.628929,
AUS,UNEMP,MEN,PC_LF,Q,1987-Q4,7.629968,
AUS,UNEMP,MEN,PC_LF,Q,1988-Q1,7.095915,
AUS,UNEMP,MEN,PC_LF,Q,1988-Q2,7.167991,
AUS,UNEMP,MEN,PC_LF,Q,1988-Q3,6.563155,
AUS,UNEMP,MEN,PC_LF,Q,1988-Q4,6.319253,
AUS,UNEMP,MEN,PC_LF,Q,1989-Q1,6.156668,
AUS,UNEMP,MEN,PC_LF,Q,1989-Q2,5.688275,
AUS,UNEMP,MEN,PC_LF,Q,1989-Q3,5.574118,
AUS,UNEMP,MEN,PC_LF,Q,1989-Q4,5.373409,
AUS,UNEMP,MEN,PC_LF,Q,1990-Q1,5.833687,
AUS,UNEMP,MEN,PC_LF,Q,1990-Q2,6.219576,
AUS,UNEMP,MEN,PC_LF,Q,1990-Q3,7.071555,
AUS,UNEMP,MEN,PC_LF,Q,1990-Q4,7.959907,
AUS,UNEMP,MEN,PC_LF,Q,1991-Q1,8.883909,
AUS,UNEMP,MEN,PC_LF,Q,1991-Q2,9.932161,
AUS,UNEMP,MEN,PC_LF,Q,1991-Q3,10.26894,
AUS,UNEMP,MEN,PC_LF,Q,1991-Q4,10.65278,
AUS,UNEMP,MEN,PC_LF,Q,1992-Q1,10.87801,
AUS,UNEMP,MEN,PC_LF,Q,1992-Q2,11.20147,
AUS,UNEMP,MEN,PC_LF,Q,1992-Q3,11.46993,
AUS,UNEMP,MEN,PC_LF,Q,1992-Q4,11.87783,
AUS,UNEMP,MEN,PC_LF,Q,1993-Q1,11.61934,
AUS,UNEMP,MEN,PC_LF,Q,1993-Q2,11.72945,
AUS,UNEMP,MEN,PC_LF,Q,1993-Q3,11.46536,
AUS,UNEMP,MEN,PC_LF,Q,1993-Q4,11.31838,
AUS,UNEMP,MEN,PC_LF,Q,1994-Q1,10.88813,
AUS,UNEMP,MEN,PC_LF,Q,1994-Q2,10.21874,
AUS,UNEMP,MEN,PC_LF,Q,1994-Q3,9.635861,
AUS,UNEMP,MEN,PC_LF,Q,1994-Q4,9.212351,
AUS,UNEMP,MEN,PC_LF,Q,1995-Q1,8.861025,
AUS,UNEMP,MEN,PC_LF,Q,1995-Q2,8.749937,
AUS,UNEMP,MEN,PC_LF,Q,1995-Q3,8.734406,
AUS,UNEMP,MEN,PC_LF,Q,1995-Q4,8.700918,
AUS,UNEMP,MEN,PC_LF,Q,1996-Q1,8.773392,
AUS,UNEMP,MEN,PC_LF,Q,1996-Q2,8.618184,
AUS,UNEMP,MEN,PC_LF,Q,1996-Q3,8.743686,
AUS,UNEMP,MEN,PC_LF,Q,1996-Q4,8.777121,
AUS,UNEMP,MEN,PC_LF,Q,1997-Q1,8.843321,
AUS,UNEMP,MEN,PC_LF,Q,1997-Q2,8.675524,
AUS,UNEMP,MEN,PC_LF,Q,1997-Q3,8.661983,
AUS,UNEMP,MEN,PC_LF,Q,1997-Q4,8.222159,
AUS,UNEMP,MEN,PC_LF,Q,1998-Q1,8.056676,
AUS,UNEMP,MEN,PC_LF,Q,1998-Q2,8.00427,
AUS,UNEMP,MEN,PC_LF,Q,1998-Q3,8.169355,
AUS,UNEMP,MEN,PC_LF,Q,1998-Q4,7.630268,
AUS,UNEMP,MEN,PC_LF,Q,1999-Q1,7.233581,
AUS,UNEMP,MEN,PC_LF,Q,1999-Q2,7.05364,
AUS,UNEMP,MEN,PC_LF,Q,1999-Q3,7.057939,
AUS,UNEMP,MEN,PC_LF,Q,1999-Q4,6.84238,
AUS,UNEMP,MEN,PC_LF,Q,2000-Q1,6.663403,
AUS,UNEMP,MEN,PC_LF,Q,2000-Q2,6.38068,
AUS,UNEMP,MEN,PC_LF,Q,2000-Q3,6.327903,
AUS,UNEMP,MEN,PC_LF,Q,2000-Q4,6.497563,
AUS,UNEMP,MEN,PC_LF,Q,2001-Q1,6.663292,
AUS,UNEMP,MEN,PC_LF,Q,2001-Q2,7.057777,
AUS,UNEMP,MEN,PC_LF,Q,2001-Q3,7.137845,
AUS,UNEMP,MEN,PC_LF,Q,2001-Q4,7.188981,
AUS,UNEMP,MEN,PC_LF,Q,2002-Q1,6.928776,
AUS,UNEMP,MEN,PC_LF,Q,2002-Q2,6.636447,
AUS,UNEMP,MEN,PC_LF,Q,2002-Q3,6.376367,
AUS,UNEMP,MEN,PC_LF,Q,2002-Q4,6.211002,
AUS,UNEMP,MEN,PC_LF,Q,2003-Q1,6.11618,
AUS,UNEMP,MEN,PC_LF,Q,2003-Q2,6.151979,
AUS,UNEMP,MEN,PC_LF,Q,2003-Q3,5.81994,
AUS,UNEMP,MEN,PC_LF,Q,2003-Q4,5.511953,
AUS,UNEMP,MEN,PC_LF,Q,2004-Q1,5.350677,
AUS,UNEMP,MEN,PC_LF,Q,2004-Q2,5.35887,
AUS,UNEMP,MEN,PC_LF,Q,2004-Q3,5.39244,
AUS,UNEMP,MEN,PC_LF,Q,2004-Q4,5.070172,
AUS,UNEMP,MEN,PC_LF,Q,2005-Q1,4.887145,
AUS,UNEMP,MEN,PC_LF,Q,2005-Q2,4.860092,
AUS,UNEMP,MEN,PC_LF,Q,2005-Q3,4.838134,
AUS,UNEMP,MEN,PC_LF,Q,2005-Q4,4.980115,
AUS,UNEMP,MEN,PC_LF,Q,2006-Q1,4.99804,
AUS,UNEMP,MEN,PC_LF,Q,2006-Q2,4.72408,
AUS,UNEMP,MEN,PC_LF,Q,2006-Q3,4.62806,
AUS,UNEMP,MEN,PC_LF,Q,2006-Q4,4.324841,
AUS,UNEMP,MEN,PC_LF,Q,2007-Q1,4.228812,
AUS,UNEMP,MEN,PC_LF,Q,2007-Q2,3.953615,
AUS,UNEMP,MEN,PC_LF,Q,2007-Q3,3.876688,
AUS,UNEMP,MEN,PC_LF,Q,2007-Q4,4.124325,
AUS,UNEMP,MEN,PC_LF,Q,2008-Q1,3.772311,
AUS,UNEMP,MEN,PC_LF,Q,2008-Q2,4.015363,
AUS,UNEMP,MEN,PC_LF,Q,2008-Q3,3.849044,
AUS,UNEMP,MEN,PC_LF,Q,2008-Q4,4.24236,
AUS,UNEMP,MEN,PC_LF,Q,2009-Q1,5.350017,
AUS,UNEMP,MEN,PC_LF,Q,2009-Q2,6.012538,
AUS,UNEMP,MEN,PC_LF,Q,2009-Q3,5.844128,
AUS,UNEMP,MEN,PC_LF,Q,2009-Q4,5.65765,
AUS,UNEMP,MEN,PC_LF,Q,2010-Q1,5.360784,
AUS,UNEMP,MEN,PC_LF,Q,2010-Q2,5.255149,
AUS,UNEMP,MEN,PC_LF,Q,2010-Q3,4.900339,
AUS,UNEMP,MEN,PC_LF,Q,2010-Q4,4.783964,
AUS,UNEMP,MEN,PC_LF,Q,2011-Q1,4.698426,
AUS,UNEMP,MEN,PC_LF,Q,2011-Q2,4.776684,
AUS,UNEMP,MEN,PC_LF,Q,2011-Q3,5.086103,
AUS,UNEMP,MEN,PC_LF,Q,2011-Q4,5.060792,
AUS,UNEMP,MEN,PC_LF,Q,2012-Q1,5.009854,
AUS,UNEMP,MEN,PC_LF,Q,2012-Q2,4.921064,
AUS,UNEMP,MEN,PC_LF,Q,2012-Q3,5.343038,
AUS,UNEMP,MEN,PC_LF,Q,2012-Q4,5.328242,
AUS,UNEMP,MEN,PC_LF,Q,2013-Q1,5.516627,
AUS,UNEMP,MEN,PC_LF,Q,2013-Q2,5.647124,
AUS,UNEMP,MEN,PC_LF,Q,2013-Q3,5.758324,
AUS,UNEMP,MEN,PC_LF,Q,2013-Q4,5.969306,
AUS,UNEMP,MEN,PC_LF,Q,2014-Q1,5.778433,
AUS,UNEMP,MEN,PC_LF,Q,2014-Q2,5.898148,
AUS,UNEMP,MEN,PC_LF,Q,2014-Q3,6.098238,
AUS,UNEMP,MEN,PC_LF,Q,2014-Q4,6.19172,
AUS,UNEMP,MEN,PC_LF,Q,2015-Q1,6.198991,
AUS,UNEMP,MEN,PC_LF,Q,2015-Q2,6.04264,
AUS,UNEMP,MEN,PC_LF,Q,2015-Q3,6.127379,
AUS,UNEMP,MEN,PC_LF,Q,2015-Q4,5.764708,
AUS,UNEMP,MEN,PC_LF,Q,2016-Q1,5.75562,
AUS,UNEMP,MEN,PC_LF,Q,2016-Q2,5.569876,
AUS,UNEMP,MEN,PC_LF,Q,2016-Q3,5.575801,
AUS,UNEMP,MEN,PC_LF,Q,2016-Q4,5.684546,
AUS,UNEMP,MEN,PC_LF,Q,2017-Q1,5.668385,
AUS,UNEMP,MEN,PC_LF,Q,2017-Q2,5.47717,
AUS,UNEMP,MEN,PC_LF,Q,2017-Q3,5.493068,
AUS,UNEMP,MEN,PC_LF,Q,2017-Q4,5.435659,
AUS,UNEMP,MEN,PC_LF,Q,2018-Q1,5.468098,
AUS,UNEMP,MEN,PC_LF,Q,2018-Q2,5.496119,
AUS,UNEMP,MEN,PC_LF,Q,2018-Q3,5.119198,
AUS,UNEMP,MEN,PC_LF,Q,2018-Q4,5.024777,
AUS,UNEMP,MEN,PC_LF,Q,2019-Q1,4.986856,
AUS,UNEMP,MEN,PC_LF,Q,2019-Q2,5.260521,
AUS,UNEMP,MEN,PC_LF,Q,2019-Q3,5.310112,
AUS,UNEMP,MEN,PC_LF,Q,2019-Q4,5.309895,
AUS,UNEMP,TOT,PC_LF,Q,1966-Q3,1.8,
AUS,UNEMP,TOT,PC_LF,Q,1966-Q4,1.7,
AUS,UNEMP,TOT,PC_LF,Q,1967-Q1,1.8,
AUS,UNEMP,TOT,PC_LF,Q,1967-Q2,2,
AUS,UNEMP,TOT,PC_LF,Q,1967-Q3,1.9,
AUS,UNEMP,TOT,PC_LF,Q,1967-Q4,1.8,
AUS,UNEMP,TOT,PC_LF,Q,1968-Q1,1.9,
AUS,UNEMP,TOT,PC_LF,Q,1968-Q2,1.9,
AUS,UNEMP,TOT,PC_LF,Q,1968-Q3,1.8,
AUS,UNEMP,TOT,PC_LF,Q,1968-Q4,1.7,
AUS,UNEMP,TOT,PC_LF,Q,1969-Q1,1.8,
AUS,UNEMP,TOT,PC_LF,Q,1969-Q2,1.8,
AUS,UNEMP,TOT,PC_LF,Q,1969-Q3,1.7,
AUS,UNEMP,TOT,PC_LF,Q,1969-Q4,1.9,
AUS,UNEMP,TOT,PC_LF,Q,1970-Q1,1.6,
AUS,UNEMP,TOT,PC_LF,Q,1970-Q2,1.7,
AUS,UNEMP,TOT,PC_LF,Q,1970-Q3,1.7,
AUS,UNEMP,TOT,PC_LF,Q,1970-Q4,1.6,
AUS,UNEMP,TOT,PC_LF,Q,1971-Q1,1.7,
AUS,UNEMP,TOT,PC_LF,Q,1971-Q2,1.9,
AUS,UNEMP,TOT,PC_LF,Q,1971-Q3,1.9,
AUS,UNEMP,TOT,PC_LF,Q,1971-Q4,2.2,
AUS,UNEMP,TOT,PC_LF,Q,1972-Q1,2.4,
AUS,UNEMP,TOT,PC_LF,Q,1972-Q2,2.4,
AUS,UNEMP,TOT,PC_LF,Q,1972-Q3,2.9,
AUS,UNEMP,TOT,PC_LF,Q,1972-Q4,2.8,
AUS,UNEMP,TOT,PC_LF,Q,1973-Q1,2.6,
AUS,UNEMP,TOT,PC_LF,Q,1973-Q2,2.3,
AUS,UNEMP,TOT,PC_LF,Q,1973-Q3,2.1,
AUS,UNEMP,TOT,PC_LF,Q,1973-Q4,2.1,
AUS,UNEMP,TOT,PC_LF,Q,1974-Q1,2.1,
AUS,UNEMP,TOT,PC_LF,Q,1974-Q2,2.1,
AUS,UNEMP,TOT,PC_LF,Q,1974-Q3,2.7,
AUS,UNEMP,TOT,PC_LF,Q,1974-Q4,4,
AUS,UNEMP,TOT,PC_LF,Q,1975-Q1,4.8,
AUS,UNEMP,TOT,PC_LF,Q,1975-Q2,4.8,
AUS,UNEMP,TOT,PC_LF,Q,1975-Q3,4.7,
AUS,UNEMP,TOT,PC_LF,Q,1975-Q4,5.4,
AUS,UNEMP,TOT,PC_LF,Q,1976-Q1,4.9,
AUS,UNEMP,TOT,PC_LF,Q,1976-Q2,4.5,
AUS,UNEMP,TOT,PC_LF,Q,1976-Q3,4.8,
AUS,UNEMP,TOT,PC_LF,Q,1976-Q4,4.9,
AUS,UNEMP,TOT,PC_LF,Q,1977-Q1,5.2,
AUS,UNEMP,TOT,PC_LF,Q,1977-Q2,5.6,
AUS,UNEMP,TOT,PC_LF,Q,1977-Q3,5.8,
AUS,UNEMP,TOT,PC_LF,Q,1977-Q4,5.9,B
AUS,UNEMP,TOT,PC_LF,Q,1978-Q1,6.6,
AUS,UNEMP,TOT,PC_LF,Q,1978-Q2,6.260885,
AUS,UNEMP,TOT,PC_LF,Q,1978-Q3,6.32223,
AUS,UNEMP,TOT,PC_LF,Q,1978-Q4,6.301165,
AUS,UNEMP,TOT,PC_LF,Q,1979-Q1,6.311006,
AUS,UNEMP,TOT,PC_LF,Q,1979-Q2,6.318528,
AUS,UNEMP,TOT,PC_LF,Q,1979-Q3,6.209218,
AUS,UNEMP,TOT,PC_LF,Q,1979-Q4,6.184133,
AUS,UNEMP,TOT,PC_LF,Q,1980-Q1,6.027902,
AUS,UNEMP,TOT,PC_LF,Q,1980-Q2,6.228729,
AUS,UNEMP,TOT,PC_LF,Q,1980-Q3,6.132631,
AUS,UNEMP,TOT,PC_LF,Q,1980-Q4,5.986562,
AUS,UNEMP,TOT,PC_LF,Q,1981-Q1,5.760374,
AUS,UNEMP,TOT,PC_LF,Q,1981-Q2,5.506541,
AUS,UNEMP,TOT,PC_LF,Q,1981-Q3,5.829469,
AUS,UNEMP,TOT,PC_LF,Q,1981-Q4,5.965882,
AUS,UNEMP,TOT,PC_LF,Q,1982-Q1,6.205361,
AUS,UNEMP,TOT,PC_LF,Q,1982-Q2,6.565147,
AUS,UNEMP,TOT,PC_LF,Q,1982-Q3,7.109155,
AUS,UNEMP,TOT,PC_LF,Q,1982-Q4,8.793117,
AUS,UNEMP,TOT,PC_LF,Q,1983-Q1,9.637494,
AUS,UNEMP,TOT,PC_LF,Q,1983-Q2,10.22681,
AUS,UNEMP,TOT,PC_LF,Q,1983-Q3,10.3556,
AUS,UNEMP,TOT,PC_LF,Q,1983-Q4,9.707358,
AUS,UNEMP,TOT,PC_LF,Q,1984-Q1,9.364867,
AUS,UNEMP,TOT,PC_LF,Q,1984-Q2,9.134919,
AUS,UNEMP,TOT,PC_LF,Q,1984-Q3,8.82445,
AUS,UNEMP,TOT,PC_LF,Q,1984-Q4,8.632067,
AUS,UNEMP,TOT,PC_LF,Q,1985-Q1,8.53584,
AUS,UNEMP,TOT,PC_LF,Q,1985-Q2,8.450427,
AUS,UNEMP,TOT,PC_LF,Q,1985-Q3,8.171041,
AUS,UNEMP,TOT,PC_LF,Q,1985-Q4,7.861707,
AUS,UNEMP,TOT,PC_LF,Q,1986-Q1,7.912723,
AUS,UNEMP,TOT,PC_LF,Q,1986-Q2,7.800931,
AUS,UNEMP,TOT,PC_LF,Q,1986-Q3,8.230966,
AUS,UNEMP,TOT,PC_LF,Q,1986-Q4,8.331002,
AUS,UNEMP,TOT,PC_LF,Q,1987-Q1,8.278567,
AUS,UNEMP,TOT,PC_LF,Q,1987-Q2,8.170796,
AUS,UNEMP,TOT,PC_LF,Q,1987-Q3,7.980944,
AUS,UNEMP,TOT,PC_LF,Q,1987-Q4,7.915244,
AUS,UNEMP,TOT,PC_LF,Q,1988-Q1,7.518501,
AUS,UNEMP,TOT,PC_LF,Q,1988-Q2,7.644741,
AUS,UNEMP,TOT,PC_LF,Q,1988-Q3,6.92183,
AUS,UNEMP,TOT,PC_LF,Q,1988-Q4,6.75449,
